,id,UID,scenarioIDX,STime,ETime,text,gif,Q1,Q3,Q4,Q5,Q6
3957,3797,630b78df7445f304dfb7d50c,7,2022-09-19 15:06:40,2022-09-19 15:08:09.273,looks all bliss on the internet but the hassle is real over here. Look at me sipping some coffee on my fuckup lol ,https://media0.giphy.com/media/10JhviFuU2gWD6/giphy.gif?cid=0e802152jw5355zq55p6hzwwq4s5nrcmi4m13khwe4lwn6of&rid=giphy.gif&ct=g,0.0,0.0,1.0,3.0,3.0
3958,3798,630b78df7445f304dfb7d50c,4,2022-09-19 15:07:44,2022-09-19 15:09:09.502,Free dessert at work? What a day to be alive!!! ,https://media0.giphy.com/media/rDDv72OIYB39K/giphy-downsized.gif?cid=0e802152kg4cznjez87w01n5w678pl5pral0p86romtnfcuj&rid=giphy-downsized.gif&ct=g,0.0,0.0,0.0,1.0,1.0
3959,3799,630b78df7445f304dfb7d50c,5,,2022-09-19 15:10:30.668,I love my team! Everyone on board is so resourceful! Thank you dream team!!! ,https://media3.giphy.com/media/3o7TKtsBMu4xzIV808/giphy-downsized.gif?cid=0e80215242gasuo1r2mtau2v2r5fsmxe9v2782x3ex81luyc&rid=giphy-downsized.gif&ct=g,0.0,0.0,0.0,1.0,1.0
3960,3800,630b78df7445f304dfb7d50c,10,2022-09-19 15:13:23,2022-09-19 15:14:45.392,Never thought I would love folk music this much. This stole my heart completely and I still cannot believe it!!,https://media3.giphy.com/media/12HFqNl5DrMWoU/giphy.gif?cid=0e802152h6w7bok19vco3ieyb9g99xs62l12eumxcjxcjudr&rid=giphy.gif&ct=g,0.0,1.0,1.0,1.0,1.0
3961,3801,630b78df7445f304dfb7d50c,8,,2022-09-19 15:16:22.852,Wanna party? The only place you need to be now is here!! pinning the location in the tweet right away! ,https://media4.giphy.com/media/xT0BKiK5sOCVdBUhiM/giphy.gif?cid=0e802152amj0p01zc6zjo83yacro3cqk278wq3vz5ve0hptp&rid=giphy.gif&ct=g,0.0,0.0,1.0,1.0,2.0
3962,3802,6033fd8bc8659800086d87b0,1,2022-09-19 20:19:27,2022-09-19 20:20:02.125,Today was a day! Where is my rich husband?! Working is ghetto!,https://media4.giphy.com/media/4IAsRuwyPOgqk/giphy.gif?cid=0e802152z7sxh6sv11ohmjk0jbpvndruhiq3mlbwl3g3v2xl&rid=giphy.gif&ct=g,1.0,1.0,1.0,1.0,1.0
3963,3803,6033fd8bc8659800086d87b0,3,2022-09-19 20:20:44,2022-09-19 20:21:03.851,Gym Day 6 ! Let's gooooooo!,https://media3.giphy.com/media/pZ2U9WUs4AZa/giphy.gif?cid=0e802152m2aflcvb5kv90ltp5dnzt93ncdwhcluwu1v3gaod&rid=giphy.gif&ct=g,0.0,0.0,0.0,1.0,1.0
3964,3813,5d462cd2638dca0001daa57c,9,2022-09-19 20:37:33,2022-09-19 20:37:46.832,This is CRAZY!!!! THEY CANCELLED CRISIS CORE???!!!!! THIS IS LITERALLY THE CORE OF THE CRISIS!!!!!!,https://media4.giphy.com/media/AZqvLlEWo66D2TKuQw/giphy.gif?cid=0e802152ok13dwxx2ynlkoer8uatxt4tl0jj9x3m3x6bt01i&rid=giphy.gif&ct=g,1.0,1.0,1.0,1.0,1.0
3965,3804,6033fd8bc8659800086d87b0,9,2022-09-19 20:21:54,2022-09-19 20:22:17.025,Everybody is somehow an expert ,https://media3.giphy.com/media/QfzMP70zmNQiDf5sGP/giphy.gif?cid=0e802152t0yfpk7bwoah3eoaj099t9tozr9f36n9v06y0zn7&rid=giphy.gif&ct=g,0.0,0.0,0.0,1.0,1.0
3966,3805,6033fd8bc8659800086d87b0,10,2022-09-19 20:23:31,2022-09-19 20:23:44.796,Ok nie! I gotta listen to some more of their music!,https://media4.giphy.com/media/KS4NIVN6CW1Z4qplqf/giphy-downsized.gif?cid=0e802152ghzsv41q5ga5ya8qpkyyeawv9hv91f8xh3kayzmu&rid=giphy-downsized.gif&ct=g,1.0,1.0,1.0,1.0,1.0
3967,3806,6033fd8bc8659800086d87b0,8,2022-09-19 20:24:44,2022-09-19 20:24:58.569,Where yall at? It's getting thicccc in here!,https://media2.giphy.com/media/wAxlCmeX1ri1y/giphy.gif?cid=0e8021525ls0bki8g9d1x2ek6dpypnx5on49o1u3btv0fd13&rid=giphy.gif&ct=g,1.0,1.0,1.0,1.0,1.0
3968,3814,5d462cd2638dca0001daa57c,1,2022-09-19 20:38:53,2022-09-19 20:39:09.024,Shit day bro :(,https://media3.giphy.com/media/3GF477XfXsbvy/giphy.gif?cid=0e802152ok13dwxx2ynlkoer8uatxt4tl0jj9x3m3x6bt01i&rid=giphy.gif&ct=g,1.0,1.0,1.0,1.0,1.0
3969,3807,6033fd8bc8659800086d87b0,6,2022-09-19 20:25:47,2022-09-19 20:26:03.374,She does it again! Navy baby!,https://media3.giphy.com/media/FrnpqArQZtti8/giphy.gif?cid=0e802152xrzqjnjkq8pj1ww20m8iq3lc1u9gs43ia66ifev3&rid=giphy.gif&ct=g,1.0,1.0,1.0,2.0,1.0
3970,3808,6033fd8bc8659800086d87b0,2,2022-09-19 20:26:52,2022-09-19 20:27:04.448,Prayed for this. Ready for this. Thank God,https://media4.giphy.com/media/S3QZQg3TnAQaObdopv/giphy.gif?cid=0e802152rlh8qn672l4ucwhet6jvyu6kgs9hdjidb34zs26o&rid=giphy.gif&ct=g,0.0,0.0,0.0,2.0,2.0
3971,3819,5d462cd2638dca0001daa57c,7,2022-09-19 20:46:17,2022-09-19 20:46:32.848,I can't stretch for shit but I can griddy :<,https://media4.giphy.com/media/WaTzH3uxzKFvSY6mjF/giphy-downsized.gif?cid=0e802152lgzt74m01nndnw5mcuc5fjvyysv374cwqak1a8we&rid=giphy-downsized.gif&ct=g,1.0,1.0,1.0,1.0,1.0
3972,3809,6033fd8bc8659800086d87b0,4,2022-09-19 20:28:14,2022-09-19 20:28:26.741,Free doughnuts!!!! I'll take a box ,https://media4.giphy.com/media/wsZoCk243lauc/giphy.gif?cid=0e802152k5t0r8ercxacywrr5jyw9z0tnma5bpic1fqs4nh3&rid=giphy.gif&ct=g,0.0,0.0,0.0,1.0,1.0
3973,3815,5d462cd2638dca0001daa57c,10,2022-09-19 20:40:10,2022-09-19 20:40:22.554,BRO WHAT DO YOU MEAN GACKT FINALLY DROPPED A GOOD TRACK???!!! AFTER 15 YEARS??!!!,https://media3.giphy.com/media/uvDWCaNjSstEHhEfAh/giphy-downsized.gif?cid=0e802152xwfrdpnlytlhhdr9c764afci007aokahxx04xzh8&rid=giphy-downsized.gif&ct=g,1.0,1.0,1.0,1.0,1.0
3974,3810,6033fd8bc8659800086d87b0,5,2022-09-19 20:30:01,2022-09-19 20:30:11.386,This event would not be possible without the Dream Team...I am so grateful for all of you!,https://media0.giphy.com/media/3oz8xWBaQ2147TBbgc/giphy-downsized.gif?cid=0e802152vts7z7g7r72fs6amlso7peqwr4jlg723kut1rd7g&rid=giphy-downsized.gif&ct=g,1.0,0.0,1.0,2.0,2.0
3975,3811,6033fd8bc8659800086d87b0,7,2022-09-19 20:31:35,2022-09-19 20:31:44.453,If only I remember to stretch like I remember to eat ,https://media0.giphy.com/media/5hDLby6ttR7rY6LceC/giphy-downsized.gif?cid=0e802152cahy2hgpu48yf9oraavb3idnb4krl7qswgvo45c8&rid=giphy-downsized.gif&ct=g,1.0,1.0,1.0,1.0,1.0
3976,3812,5d462cd2638dca0001daa57c,2,2022-09-19 20:35:51,2022-09-19 20:36:15.878,Finna start the new Fortnite Season this is epic :>,https://media0.giphy.com/media/VPjupRplyh6HstOGRF/giphy-downsized.gif?cid=0e802152mukpfz1m665q3ab9m6ibcmpv6spzu0umt2km39pw&rid=giphy-downsized.gif&ct=g,1.0,0.0,1.0,1.0,1.0
3977,3816,5d462cd2638dca0001daa57c,6,2022-09-19 20:41:18,2022-09-19 20:41:32.614,What do you mean the queen died? Doja just dropped a whole album ,https://media4.giphy.com/media/fVbIGVQng0lduLHOaU/giphy.gif?cid=0e802152s96rfs7aji1t826zq1mcpma02htyv9o4xn7ptxqq&rid=giphy.gif&ct=g,1.0,1.0,1.0,1.0,1.0
3978,3817,5d462cd2638dca0001daa57c,3,2022-09-19 20:43:05,2022-09-19 20:43:25.277,Bro im literally ripped. lean beef patty WHO?!,https://media0.giphy.com/media/w980GFOw5LD5K3qdJX/giphy-downsized.gif?cid=0e802152ok13dwxx2ynlkoer8uatxt4tl0jj9x3m3x6bt01i&rid=giphy-downsized.gif&ct=g,1.0,1.0,1.0,2.0,2.0
3979,3818,5d462cd2638dca0001daa57c,8,2022-09-19 20:44:58,2022-09-19 20:45:11.658,Come over Coney is here :>,https://media4.giphy.com/media/aFwLvWSsmeguT3OdnH/giphy-downsized.gif?cid=0e802152rrk6rro56lk2g0fno3dmrjpupb90w1addesz1dt0&rid=giphy-downsized.gif&ct=g,1.0,1.0,1.0,2.0,2.0
3980,3820,5d462cd2638dca0001daa57c,5,2022-09-19 20:47:20,2022-09-19 20:47:36.195,Good stuff my guys :>,https://media0.giphy.com/media/AVePs3NHfRPPO/giphy.gif?cid=0e802152ry54mfh8vtinoheciuit7svvs1d91s5hzrkk97z9&rid=giphy.gif&ct=g,1.0,1.0,1.0,1.0,1.0
3981,3821,5d462cd2638dca0001daa57c,4,2022-09-19 20:48:51,2022-09-19 20:49:03.744,DOG I AM LITERALLY STEALING DONUTS RIGHT NOW!!!!!,https://media0.giphy.com/media/w980GFOw5LD5K3qdJX/giphy-downsized.gif?cid=0e802152ok13dwxx2ynlkoer8uatxt4tl0jj9x3m3x6bt01i&rid=giphy-downsized.gif&ct=g,1.0,1.0,1.0,1.0,1.0
3982,3822,5c25e498867f660001ae0ea6,3,2022-09-20 01:15:09,2022-09-20 01:15:56.19,went to the gym today straight success,https://media4.giphy.com/media/o75ajIFH0QnQC3nCeD/giphy.gif?cid=0e802152abowba2ycof6q255n2blaew4om08mhujlrymc2f4&rid=giphy.gif&ct=g,1.0,0.0,0.0,1.0,1.0
3983,3823,5c25e498867f660001ae0ea6,1,2022-09-20 01:16:57,2022-09-20 01:17:18.172,they had me messed up at work today ,https://media2.giphy.com/media/l1BgSeVnzntUAHBAc/giphy.gif?cid=0e802152hsis7zdlo6unpeycy383gh4xci6oe67elfderlxd&rid=giphy.gif&ct=g,0.0,0.0,0.0,1.0,1.0
3984,3824,5c25e498867f660001ae0ea6,9,2022-09-20 01:20:11,2022-09-20 01:20:36.12,always some craziness when I come here smh,https://media2.giphy.com/media/kZD8cN1MycfKw/giphy.gif?cid=0e802152t4js9ir9asrrosrvipslb7u91qyuloprv3u1smt7&rid=giphy.gif&ct=g,1.0,0.0,0.0,1.0,2.0
3985,3825,5c25e498867f660001ae0ea6,5,2022-09-20 01:21:15,2022-09-20 01:21:38.232,Go Team Gooooooo we made it!!1,https://media1.giphy.com/media/Ot4U0KHw2fdvxJZ4jh/giphy-downsized.gif?cid=0e802152dnmv699yqn3x0qu9u1rb3gh2zdkbccy5lu1vlf3r&rid=giphy-downsized.gif&ct=g,0.0,0.0,0.0,1.0,1.0
3986,3826,5c25e498867f660001ae0ea6,8,2022-09-20 01:23:13,2022-09-20 01:23:35.674,Where Yual at we Littt!!!! Come slide,https://media3.giphy.com/media/aCGdw5s3Tmxko6h7dP/giphy-downsized.gif?cid=0e802152y956s9kgwkjpvuh9ptiab3ts7oaug31weh4lb16x&rid=giphy-downsized.gif&ct=g,0.0,0.0,0.0,1.0,1.0
3987,3827,5c25e498867f660001ae0ea6,4,2022-09-20 01:25:04,2022-09-20 01:25:22.361,@WORK They Tried To hide the cookies smh!!!,https://media2.giphy.com/media/yXtK7jvJVOvDWcsTkV/giphy.gif?cid=0e8021523uqqhxv7gqxv7fh1res36l0ltkfea1ux2mfx9uut&rid=giphy.gif&ct=g,0.0,0.0,0.0,1.0,2.0
3988,3828,5c25e498867f660001ae0ea6,7,2022-09-20 01:27:18,2022-09-20 01:27:46.084,I try to stretch after gym but i seem to make it back home in bed before that time ,https://media1.giphy.com/media/XufMtuY3DV5zG/giphy.gif?cid=0e80215221l9mt9jc7yq6qjgjp1fy1m84zxogpv627g0xk4b&rid=giphy.gif&ct=g,1.0,0.0,0.0,2.0,2.0
3989,3829,5c25e498867f660001ae0ea6,6,2022-09-20 01:29:34,2022-09-20 01:29:55.716,yooo listen to this new album its fire!!,https://media0.giphy.com/media/l4GLx2LfWEPYrtOAIP/giphy.gif?cid=0e802152roy8m9ee8ndb8okqinckilc6vjn2r0ite00vblno&rid=giphy.gif&ct=g,0.0,0.0,0.0,2.0,4.0
3990,3830,5c25e498867f660001ae0ea6,2,2022-09-20 01:30:56,2022-09-20 01:31:18.057,Starting a new life today !!!!,https://media1.giphy.com/media/ef68QdTJgNSyuE2Utm/giphy-downsized.gif?cid=0e8021522dvchby2kdzsy67df0lnudbyzn50w5u415elhmb6&rid=giphy-downsized.gif&ct=g,0.0,0.0,0.0,2.0,1.0
3991,3831,5c25e498867f660001ae0ea6,10,2022-09-20 01:32:49,2022-09-20 01:33:16.235,Man i thought he couldnt rap watch this>>>>,https://media1.giphy.com/media/hHMy1Dxv1lwIPQtjAD/giphy-downsized.gif?cid=0e802152lxwfyrrbbi2mhwz8vk7txwrobcxdg8o67bc9gczu&rid=giphy-downsized.gif&ct=g,0.0,1.0,0.0,1.0,2.0
3992,3832,62d10722afff4a32394d3934,6,2022-09-20 04:54:14,2022-09-20 04:54:19.321,QUEEN. Do I even have to say more?? She never fails to surprise me with the range of genres she can express herself in...AND IT'S A FCKN BOP,https://media0.giphy.com/media/OiMT5wwf9Auf5Qho6Q/giphy-downsized.gif?cid=0e80215203awgu757ukdwlebjfcksqnvk6dvgd6xemow7p9x&rid=giphy-downsized.gif&ct=g,0.0,0.0,0.0,1.0,1.0
3993,3833,62d10722afff4a32394d3934,9,2022-09-20 04:59:21,2022-09-20 04:59:19.726,"once again, why is this even a topic of debate--it makes no sense. it's simple human rights",https://media4.giphy.com/media/l4HnKwiJJaJQB04Zq/giphy.gif?cid=0e80215298ib467j712uw0nfuj0yt3abklcdexwl2nkhl21h&rid=giphy.gif&ct=g,0.0,0.0,0.0,1.0,1.0
3994,3834,62d10722afff4a32394d3934,7,2022-09-20 05:02:38,2022-09-20 05:02:21.392,why is it that i struggle with the most simple things that i know are good and supplemental for me hehe ,https://media4.giphy.com/media/QMHoU66sBXqqLqYvGO/giphy.gif?cid=0e802152jzd3btjuzkb9vyjhutohyc6ke8lwqub3xn9do5fy&rid=giphy.gif&ct=g,0.0,1.0,1.0,1.0,1.0
3995,3835,62d10722afff4a32394d3934,10,2022-09-20 05:08:17,2022-09-20 05:08:13.23,"i haven't keep up to date with them in a while but i see that they've come a long way, i definitely have to catch up asap!!",https://media4.giphy.com/media/xZxtYEV4GHQtgccxIl/giphy-downsized.gif?cid=0e802152z3uwnfjodk24n9yaialcyc7yg8cx7x920stcvhh7&rid=giphy-downsized.gif&ct=g,1.0,0.0,1.0,1.0,1.0
3996,3836,62d10722afff4a32394d3934,3,2022-09-20 05:13:22,2022-09-20 05:13:14.976,it feels so good to finally be on a consistent schedule bc i've come a long way!! ,https://media1.giphy.com/media/dbYQSNhVNAjhc82z1O/giphy-downsized.gif?cid=0e802152uzt77jwyg1j7nbq8wdcgu3kg3ogvrsjxu5p0hnpc&rid=giphy-downsized.gif&ct=g,0.0,0.0,0.0,2.0,2.0
3997,3837,62d10722afff4a32394d3934,8,2022-09-20 05:17:38,2022-09-20 05:17:26.974,im actually at the party aaaand...it's really nice?? and this is coming from me lmao. if yall have time i would def stop by to check it out!,https://media4.giphy.com/media/xYwpsqDWPgJFK/giphy.gif?cid=0e802152toyi4dse4uabym81rlckqwsld2880w01vhzefwme&rid=giphy.gif&ct=g,1.0,0.0,1.0,1.0,1.0
3998,3838,62d10722afff4a32394d3934,5,2022-09-20 05:22:13,2022-09-20 05:21:54.252,today was the big day and it went amazingly! im so proud my team and i was so happy to see those of you who came out. im so proud!!,https://media3.giphy.com/media/KCEXGVZVL79mM/giphy.gif?cid=0e80215217lih1yah05uuh4jylui7gvn2zdju6zcq8hihakj&rid=giphy.gif&ct=g,1.0,1.0,1.0,1.0,1.0
3999,3839,62d10722afff4a32394d3934,1,2022-09-20 05:25:43,2022-09-20 05:25:44.377,it's hard to keep reminding myself that this will all be worth it lmao,https://media2.giphy.com/media/y8btJ3OOxT4sg/giphy.gif?cid=0e802152bgow0l10tv45ocigjeqtqte56my5hc2fiva0o9sb&rid=giphy.gif&ct=g,1.0,0.0,1.0,1.0,1.0
4000,3840,62d10722afff4a32394d3934,4,2022-09-20 05:27:19,2022-09-20 05:27:15.367,free boxes of mochi donuts?? doNT MIND IF IT DOOOO,https://media1.giphy.com/media/12uhzw7y9aB8v6/giphy.gif?cid=0e802152ejzfwxmd90cznyfl6b4mtrt21fpexby5sqiy6rdc&rid=giphy.gif&ct=g,0.0,0.0,0.0,1.0,1.0
4001,3841,62d10722afff4a32394d3934,2,2022-09-20 05:29:01,2022-09-20 05:28:44.573,"i never thought i'd get to the point of taking that first step since i had been so afraid of the unknown, but i've done it ",https://media4.giphy.com/media/kaw7tYbFiChjpwuVup/giphy-downsized.gif?cid=0e802152awif8bj787li7hffpjkoxyzim0inlg39tvk2grqn&rid=giphy-downsized.gif&ct=g,0.0,0.0,1.0,1.0,1.0
4002,3842,5d0c2955461d3a0018649952,4,2022-09-20 17:09:53,2022-09-20 17:10:15.294,These people be so weird on the internet,https://media1.giphy.com/media/3o7TKxZzyBk4IlS7Is/giphy-downsized.gif?cid=0e802152jccpl5p9dr51t559h0l9yb8u52a3r2rc7hsz9uxj&rid=giphy-downsized.gif&ct=g,1.0,1.0,0.0,1.0,1.0
4003,3843,5d0c2955461d3a0018649952,2,2022-09-20 17:11:26,2022-09-20 17:11:42.414,I've opened my own clothing store I'm so excited for this chapter of my life!,https://media1.giphy.com/media/azaMjwRFm0vjNSd51t/giphy.gif?cid=0e8021523olextakq90483031ohyoi80bed5icolx7a4nlgo&rid=giphy.gif&ct=g,1.0,0.0,0.0,1.0,1.0
4004,3844,5d0c2955461d3a0018649952,7,2022-09-20 17:14:12,2022-09-20 17:14:27.202,Too tired to workout guess I'll just marry my bed ,https://media4.giphy.com/media/116a8zosxwA0SI/giphy.gif?cid=0e8021523vbc2t3b1kegsj2mevp7uy5nazy3zx9njbj0gsp1&rid=giphy.gif&ct=g,1.0,0.0,0.0,1.0,2.0
4005,3845,5d0c2955461d3a0018649952,3,2022-09-20 17:15:23,2022-09-20 17:15:36.518,Ayyy went to the gym and had an amazing workout I feel great ,https://media4.giphy.com/media/Q2wCxfrvyTUm4/giphy.gif?cid=0e802152qnk8ae4n3tj4sr354dssn2486jgiqgagti1mtnl5&rid=giphy.gif&ct=g,1.0,1.0,0.0,1.0,1.0
4006,3846,5d0c2955461d3a0018649952,9,2022-09-20 17:16:55,2022-09-20 17:17:10.782,People can be so heartless and evil my God ,https://media3.giphy.com/media/hLajgMkDTK8cnbrnro/giphy-downsized.gif?cid=0e802152hq58giinukghydaljtui1hxe8um1trc5z4lk30ba&rid=giphy-downsized.gif&ct=g,0.0,0.0,0.0,1.0,1.0
4007,3847,5d0c2955461d3a0018649952,5,2022-09-20 17:19:39,2022-09-20 17:19:50.572,W team members I'm so proud of y'all thanks for working to make the event so successful. ,https://media4.giphy.com/media/4bqr5Sy2mRGOcCEYgf/giphy.gif?cid=0e802152zrvt63rg61yggrh3ic8fq5xzgx2tssjuay9x0xhp&rid=giphy.gif&ct=g,0.0,0.0,0.0,1.0,1.0
4008,3848,5d0c2955461d3a0018649952,10,2022-09-20 17:21:05,2022-09-20 17:21:20.481,OMGGG im literally in love I can't stop watching ittttt dwsmfklsmklasdmlfam,https://media2.giphy.com/media/11BnDFHB2kaU6Y/giphy.gif?cid=0e802152jol71kpiufixqn2t0h8simzsbdqpps0oo6li3ybu&rid=giphy.gif&ct=g,1.0,1.0,1.0,1.0,1.0
4009,3849,5d0c2955461d3a0018649952,6,2022-09-20 17:22:27,2022-09-20 17:22:44.654,Y'all really be sleep on my favorite artists get into itttttt ,https://media4.giphy.com/media/9rU2rP52gAJEY/giphy.gif?cid=0e802152jt4jytd1oqijkuyg4dqv8dkyixge7vj7yjqqzice&rid=giphy.gif&ct=g,0.0,1.0,1.0,1.0,1.0
4010,3850,5d0c2955461d3a0018649952,8,2022-09-20 17:24:38,2022-09-20 17:24:49.84,PULL UPPP THE PARTY GOING CRAZYYY RNN ,https://media1.giphy.com/media/RX7N03MEUafW8/giphy.gif?cid=0e802152kkg4ie1m95u4vl8zfnbyin0sayvavhucst5fg1bu&rid=giphy.gif&ct=g,0.0,1.0,0.0,1.0,1.0
4011,3851,5d0c2955461d3a0018649952,1,2022-09-20 17:25:32,2022-09-20 17:25:44.724,Hate feeling underappreciated ,https://media0.giphy.com/media/iJJ6E58EttmFqgLo96/giphy-downsized.gif?cid=0e802152v5z0rozsa8jrgzpvel5pb8aubs8fhv862r59t28w&rid=giphy-downsized.gif&ct=g,1.0,1.0,0.0,1.0,1.0
4012,3852,62989737409d018c733483c1,9,,2022-09-21 09:01:12.1,I can't believe that this is still going in in the world. ,https://media1.giphy.com/media/l0MYO721W71CfllTi/giphy.gif?cid=0e802152hniz5hfcnblyx7w8k9wql8bwmq2qculi777lgwbo&rid=giphy.gif&ct=g,0.0,0.0,0.0,1.0,1.0
4013,3853,62989737409d018c733483c1,7,,2022-09-21 09:03:18.607,I need the motivation to finish what I started when I get home but I never do. ,https://media0.giphy.com/media/12LvWWkNeiZ50Q/giphy.gif?cid=0e802152stla0mfbrdx19l1z8fqjlxzamso67ztjpbuqn7lq&rid=giphy.gif&ct=g,0.0,0.0,0.0,1.0,1.0
4014,3854,62989737409d018c733483c1,6,,2022-09-21 09:04:53.718,Drake never misses when he drops man. It don't matter what it is it just don't miss! ,https://media0.giphy.com/media/cjn3Gw9pKolN6zPj1t/giphy.gif?cid=0e802152nm2j6bzon1dofkww5jkrek5xscgeveidlrmk2cg1&rid=giphy.gif&ct=g,0.0,0.0,0.0,1.0,1.0
4015,3855,62989737409d018c733483c1,1,,2022-09-21 09:06:12.861,Work got me steaming! I don't even know what to say!!! ,https://media2.giphy.com/media/9z6XZzPn7b9Pa/giphy.gif?cid=0e802152x4pzuktb0on6tbewny7uozpv7v2n49mo5b40my4j&rid=giphy.gif&ct=g,0.0,0.0,0.0,1.0,1.0
4016,3856,62989737409d018c733483c1,4,,2022-09-21 09:07:13.271,I never knew we had this I am super happy! ,https://media4.giphy.com/media/AGGz7y0rCYxdS/giphy.gif?cid=0e802152j7le624690n9ubqhyj001me4z79bv5icpfidgqeo&rid=giphy.gif&ct=g,0.0,0.0,0.0,1.0,1.0
4017,3857,62989737409d018c733483c1,10,,2022-09-21 09:08:42.97,I didn't know this track was gonna hit like this. ,https://media1.giphy.com/media/FlgBo9A3oOipXXVwFr/giphy.gif?cid=0e802152dy37zu7k4clpliffyaxh8xfwp3hgkifxkuhh36sm&rid=giphy.gif&ct=g,0.0,0.0,0.0,1.0,1.0
4018,3858,62989737409d018c733483c1,8,,2022-09-21 09:09:59.883,,https://media3.giphy.com/media/loRsvJqyGWptdjNg1Y/giphy-downsized.gif?cid=0e802152l6puzspy6w9hqzhgkbge1fj2c5ihazec78kx1soc&rid=giphy-downsized.gif&ct=g,0.0,0.0,0.0,1.0,1.0
4019,3859,62989737409d018c733483c1,3,,2022-09-21 09:11:14.328,,https://media1.giphy.com/media/1iTH1WIUjM0VATSw/giphy-downsized.gif?cid=0e802152i2w0xs1rtnj1x35em8pqik31zhz8k56xsv44ziod&rid=giphy-downsized.gif&ct=g,1.0,0.0,0.0,1.0,1.0
4020,3860,62989737409d018c733483c1,5,,2022-09-21 09:13:44.165,I want to give A HUGE shoutout to my team for handling business and doing what they do best!!!! ,https://media3.giphy.com/media/BzyXZ0fN2FWDlpAOEG/giphy-downsized.gif?cid=0e802152zmf34eolqfn29z5rimp049o1bcxcm3xvc0do850c&rid=giphy-downsized.gif&ct=g,1.0,0.0,0.0,1.0,1.0
4021,3861,62989737409d018c733483c1,2,,2022-09-21 09:15:07.373,I am on to the next step in my life. I just want to say I'm looking forward to it and I'm glad ya'll are here to witness it. ,https://media1.giphy.com/media/jtE5a1LfBKsxiBharv/giphy-downsized.gif?cid=0e802152wg436n1ruuk4k2nme1y69kiwirny7wjrfskvwx2h&rid=giphy-downsized.gif&ct=g,0.0,0.0,0.0,1.0,1.0
4024,3872,5adbc172e0feeb0001ca97ed,1,2022-09-21 16:55:48,2022-09-21 16:56:03.317,today was a shitshow,https://media1.giphy.com/media/J6ctgPvnDpDi0/giphy.gif?cid=0e8021520p9b8kevzxp1082nl9w0g9gnqmbt0pnna6r1irst&rid=giphy.gif&ct=g,1.0,1.0,1.0,1.0,1.0
4025,3873,5adbc172e0feeb0001ca97ed,3,2022-09-21 16:57:29,2022-09-21 16:57:39.678,workout complete. maybe i am a gym gay after all.,https://media0.giphy.com/media/gjGwW9WUorK2ybtooi/giphy-downsized.gif?cid=0e802152v5mhrsoocwtblwab0200oum99c29n5z6jt1m80bv&rid=giphy-downsized.gif&ct=g,0.0,0.0,0.0,2.0,2.0
4026,3874,5adbc172e0feeb0001ca97ed,7,2022-09-21 16:58:28,2022-09-21 16:58:40.295,me crashing after coming home from the gym,https://media3.giphy.com/media/GVQCZvCA2V0PRD46kt/giphy.gif?cid=0e802152tzwp6ekvrowyua6d3hnspqxmj2wcy3unur9n5lc7&rid=giphy.gif&ct=g,0.0,0.0,0.0,2.0,2.0
4027,3875,5adbc172e0feeb0001ca97ed,5,2022-09-21 17:01:13,2022-09-21 17:01:31.517,team ate this event right on up today.,https://media1.giphy.com/media/emjdCu7tHFhWqxQujR/giphy.gif?cid=0e802152ojxovjdo3t8qqgm9sb3xap3yf23pglnn511s3mto&rid=giphy.gif&ct=g,1.0,0.0,1.0,3.0,3.0
4028,3876,5adbc172e0feeb0001ca97ed,2,2022-09-21 17:02:45,2022-09-21 17:02:56.859,ready to start my next era,https://media0.giphy.com/media/fDqGThpuG6vS/giphy.gif?cid=0e802152dosw5hjcucw6mqvplbd6suzds9c9zhz6xtnc61uh&rid=giphy.gif&ct=g,1.0,1.0,1.0,1.0,1.0
4029,3877,5adbc172e0feeb0001ca97ed,9,2022-09-21 17:03:25,2022-09-21 17:03:33.677,america is so unbelievably ghetto,https://media1.giphy.com/media/DPqqOywshrOqQ/giphy-downsized.gif?cid=0e802152y2r4aqaflorzpuaz467281vigwgedvbthq92olrs&rid=giphy-downsized.gif&ct=g,1.0,1.0,1.0,1.0,1.0
4030,3878,5adbc172e0feeb0001ca97ed,6,2022-09-21 17:04:14,2022-09-21 17:04:26.433,renaissance might just be the gag of the century.,https://media4.giphy.com/media/eIstKJ6Oh44WXwOUww/giphy.gif?cid=0e8021522h029ul3z9z191j9yb0cfm2rfkvvq6cxwmv0vayy&rid=giphy.gif&ct=g,1.0,1.0,1.0,2.0,1.0
4031,3879,5adbc172e0feeb0001ca97ed,10,2022-09-21 17:05:18,2022-09-21 17:05:28.982,not this new ava max song gagging me?,https://media4.giphy.com/media/obtP5Qbc150bK/giphy.gif?cid=0e80215286r9qqmhzxbt0vbug4mluefdpquw1e3j9wwwi71g&rid=giphy.gif&ct=g,1.0,1.0,1.0,2.0,2.0
4032,3880,5adbc172e0feeb0001ca97ed,8,2022-09-21 17:06:09,2022-09-21 17:06:21.698,pull up to the party girlies,https://media0.giphy.com/media/ThFo4QEPeaDVIqLX1g/giphy-downsized.gif?cid=0e802152yzbb8zwifwh7qcos4sqgrvqavc8jxbg8k13s53up&rid=giphy-downsized.gif&ct=g,0.0,0.0,0.0,2.0,3.0
